trip_id,road_segments
123,"156130,156130,156130,156130,156130,106424,106050,106050,106050,733,599,133195,100127,25684,25684,25684,1281,1287,1287,7366,100095,102512,108881,1290,1292,1292,108411,105994,49,108833,125625,125623,1518,1518,157266,1524,1532,1532,154957,1437,107456,132780,132780,132780,132780,132780,107454,107454"
124,"156281,56742,102153,102157,161832,6991,1563,106907,100097,191975,117,121823,107216,107216,91,107219,103154,25712,10294,10294,10294,10294"
125,"1520,154957,1437,107456,107454,107454,1313,10594,10594,10598,10598,110379,91,107219,125626,125626,103154"
126,"1513,1513,1513,1513,1513,1515,48,54759,97951,97951,97950,108842,82289,112600,112606,97958,77,100094,7365,1288,1288,1280,1271,1278,159430,10691,5717,1267,102135,1293,1293,7511,1254,1256,5865,1259,7570,7585,1262,11170,153280,601,604,5635,11215,5638,5845,11228,5624,5624,5624,5661,646,5660,5656,5656,103986,12327,12327,12335,12335,12335,12335,12335,12335"
127,"108836,45,108821,100,10285,105993,4076,1484,162526,6397,1502,159372,110395,1196,193260,116576,125639,25244,141,141,143,37894,156199,156199,156199,731,715,621,101637,108718,108718"
128,"1356,1356,1356,1356,59386,59386,59386,59386,100110,1352,1350,1348,150,150871,150871,156011,156011,37896,37896,37902,156199,156199,737,737,726,99088,133449,4345,136476,136476,136476,1925,1925,4083,3867,4078,99158,99158,3925,3926,3870,3918,3918,593,593,593,593"
129,"159248,110454,110454,110454,110450,110450,110452,1147,5254,5254,5254,5129,5210,159380,153331,5123,163876,22304,5117,5178,1022,99398,99398,8896,8899,8899,8903,8903,8903,8903,8903,8903"
130,"6501,112600,112601,112600,112601,112604,80,102513,100094,7365,1280,1271,1278,100110,1351,1350,10684,1346,150,150871,156011,156011,37891,37896,4,156199,156199,156199,737,726,99088,133449,4345,136476,136476,136476,1925,4083,3867,99158,99158,3925,3869,3870,3918,3918,593,593,593,36510,36510,36510,36510,36510,36510,36510,36510,168217,22964,99808,99808,63816,63816"
131,"99929,99929,99929,99929,99929,682,105555,107447,108976,132762,132762,107446,680,99927,110373,110375,27776,27566,110376,110376,110371,110371,27762,27670,27410,27830,27536,27603,191997,163827,96785,185425,96798,96797,112451,27140,27559,27931,120815,120815,120815,120815,120815,120815,120815,120815,120817,27298,120809,120796,137823,137818,137892,28152,28152,150,150871,156011,156011,37890,144,144,25681,156205,139,139,125636,1202,125634,125634,51500,51498,51462,51475,5051,5047,5118,5120,99446,188605,188605,188605,24266,148311,148311,148311,148311,148311,148311,9177,9172,9172,9172,9172"
132,"112602,112602,112602,97958,77,7365,1288,1288,1280,1271,1275,100110,1352,1349,1349,1349,1349,149,149,149,78707,137887,137906,137880,137880,137880,137880,137880,28002,28002,27552,27552,156710"
133,"7027,79357,7055,7042,7037,7014,157229,7036,7036,19,99299,99299,125631,135,136,125638,193260,116576,25673,6,116545,853,168345,136470,947,28123,125918,125918,7317,7180,125904,6696,100414,6738,6738,6738,100431,100433,192740,2122,12817,12817,12812,12812"
134,"159248,110454,110454,110450,110450,110452,110452,110452,6402,1005,1009,6507,10465,1014,6505,6505,6505"
135,"157177,56740,56743,56741,157178,7005,5034,5034,978,974,962,156003,22372,22372,7036,7036,19,99299,1381,51462,51476,5143,99398,134350,99415,887,8926,98617,8938,103860,8932,97230,8984,8986,153804,97291,97291,97291,97291,97291,97291,97291,97291"
136,"156091,7323,140716,1573"
137,"8474,8175,8175,8175,796,796,7272,154049,154048,6830,8494,6855,106430,6415,6419,6737,5127,22308,5256,1001,1133,1133,1133,1133,13344,128,143419,153678,107,107,115,104,104,104,104,131,1151,191975,118,118,118,118,118,118,118,118,118,116"
138,"159248,110454,110454,110450,110450,110452,110452,110452,5254,5258,5129,5210,5210,159380,78731,5123,6046,5053,51472,5149,5137,51071,6361,6361"
139,"1437,107456,107454,1313,1313,1313,10594,1534,45,45,102,10289,10299,100141,1474,1484,162526,6397,1502,159371,159371,137,137,178,178,181,182,182,182,33682,183,183,183,122739,122739,122739,4290,4290,6782,6782,6782,6782,1911,1913,3867,4078,99158,99158,3926,3870,3918,3918,593,593,593,593,593,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510,36510"
140,"641,643,689,689,689,694,694,36529,36528,36528,7617,706,128596,128596,128596,128596,128596,99086,6802,161171,159465,51539,130402,35263,780,780,783,128603,84380,84371,84431,84431,84434,116547,106438,8238,865,865,865,788,8844,792,4201,4201,797,797,797,7238,153798,153795,7695,7675,8201,8564,8564"
141,"122454,4150,4150,4150,39542,39542,110378,191969,110068,110068,110068,110068,1460,1536,1536,1536,140716,1573,1573,1565,1565,14694,24263,24263,156283"
142,"1292,1292,1319,1317,105994,1294,134152,108836,102,100,10289,10285,165856,4076,1484,162527,162527,1143,1143,1143,1005,1005,1007,1009,6507,10465,10472,1014,6505,6505,6505,6505"
143,"54,54,54,54,54,54,54,54,54,76,76,76,66,66,66,53,53,53,53,54,75,155722,1467,1467,1467,1467,60834,67,67,67,69,73,25714,25718,10283,10283,10283,10283,93,93,93,93,93,105,115,104,105035,191977,1150,7323,100096,100096,110072,162413,1535,1535,1535,1535,1535"
144,"1292,1292,108411,108455,108455,108455,97950,108842,108842,82289,184108,112602,102513,100094,100094,7365,1280,1271,1276,1276,10668,27376"
145,"183392,183392,10295,165853,165853,10297,183393,25715,159250,1302,159370,159370,159370,1296,1309,1482,6515,6515,6515,6515,1131,1496,995,5245,117107,5236,5208,5208,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102164,51484,993,996,998,998,998,1001,1133,1500,143419,153678,107,107,99,99,99,99,191967,107215,121823,121823,25717,25717,25717,25717,25717,25717,25717,25717,25717,25717,25717,25717"
146,"122453,122453,25257,22131,32,34,121881,121881,121881,72,25719,159250,10590,60838,34172,1478,1478,1138,1008,1180,10503,34149,1176,1184,1169,1167,1162,1159,130577,8839,8457,866,106090,7312,4178,7860,3975,3975,3975,3975,7891,7891,7891,7891,7891,7891,7891,7891,7891,7891,7891,7891,7891,3974,3974,3974,3974,3974,3974,3975,3975,3975,3975,3975,7890,7890,183435,21949,21949,168088,4682,4681,10026,4675,112416,77196,77196,77196"
147,"5097,5097,5098,5996,5104,5104,5104,102136,1252,7430,1255,1255,1255,1255,1255,1255,7431,7431,7431,7431,7431,7431,7431,100107,1251,100119,5102,5099,10839,4140,4140,661,661,661,661,4140,4140,4140,4140"
148,"190563,190563,190563,190563,190563,4150,4150,108821,108821,108821,100,10285,10287,12954,1474,162526,7350,1502,1502,110395,110395,193260,116576,116576,25673,6,116545,116571,25239,168345,136470,136470,947,28123,125918,125918,7317,7317,125903,1422,1422,4381,4576,154395,1807,4657,125877,4719,1805,1805,179162,76763,32901,26316,32870,32870,122743,26319,29962,29957,140507,77062,77062,77062,77106,77124,77124"
149,"183952,125624,141731,1533,10598,110379,107216,107216,107216,107216,105,104,104,104,6861,1498,13335,13335,13340,5296,125628,995,5243,117107,5208,5208,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102163,102164,51481,51471,51467,5199,5175,5175,51503,51498,51469,153407,5143,99398,134350,22447,887"
150,"1513,1515,48,54759,97951,97949,108842,82289,184108,112604,112604,80,97958,77,100094,169421,7365,1280,6204,176395,176395,176395,133196,189192,733,153301,139407,116787,116787,36628,36628,36632,175421,175421,102162,102162,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,13241,6491,19060,19060,6484,6484,6492,6492,129947,156254"
151,"4155,4155,1323,685,683,105554,680,99929,99929,99929,99929,99929,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,897,897,897,897,897,897,99929,99929,105554,105554,105554,105554,105554,105554,105554,105554,105554,105554,105554,99928,99928,99928,99928,99928,99928,99928,900,900,78945,177472,962,156003,22372,7036,7036,19,99299,125631,134,178,178,182,182,182,33684,33682,183,183,4330,122739,122739,132089,4290,28122,6782,6782,6782,1909,1911,1913,3867,4078,99158,99158,99158,3926,3870,3918,3918,3918,593,593,593,593"
152,"796,796,796,7271,7271,7271,7271,7271,7243,7240,859,183376,128602,8238,867,867,867,867,867,867,868,845,116539,4277,116869,116869,116869,116869,116869,109544,163870,160926,850,850,781,7714,154097,7702,106562,1834,1834,1834,1834,1834"
153,"183739,159473,159473,993,996,5267,998,1002,159249,6402,1005,1141,159378,1298,1298,1297,86,10302,10297,10297,10297"
154,"125627,121,122,12951,6515,1130,110452,110452,110452,159249,1005,1009,10460,10556,10472,1014,6474,101724,6481,987,36629,36632,36632,175421"
155,"160747,160747,4349,4349"
156,"112599,112599,112599,6501,112605,112604,112604,112604,112604,112604,112604,112603,112603,112607,52,54,75,1467,1467,1467,1467,59394,6209,6209,1366,1366,1366,1366,10534,10534,10534,10534,10534,10534,10534,10534,10534,10534"
157,"7324,156299,153194,168057,168057,168061,156291,5275,159472,51470,99286,155998,7062,181216,185648,821,148068,159387,99304,37271,37271,37271,2511,100065,100076"
158,"1292,1292,108411,108456,1294,49,49,49,134152,108836,102,100,10285,10287,12954,1474,162526,7350,7350,7350,1502,1502,159371,1202,137,137,178,178,182,182,182,182,33683,33683,33683,33683,166766,166766,1414,1414,116479,116479,116479,9953,25828,25806,9491,29970,185858,29660,29659,29652,29650,29650,29657,31766,29824,29824,29824,29824"
159,"155994,155994,155994,69,25719,100135,100138,100138,100151,100151,1367,1366,10534,1465,7608,10389,1107,1107,6504,6474,6474,991,34152,34152,34152,34152,34152,34152,34152,34145,101724,6481,37899,772,775,1,144,144,144,25697,25697,6,116545,116572,116572,116539,4277,84432,84432,84432"
160,"4152,1294,49,49,49,49,141731,141731,4148,110379,110379,110379,107216,107219,25716,121,121,4149,1534,44,1130,110452,5254,5254,5129,5210,5210,5213,159380,159380,78730,78730,78730,78728"
161,"1294,1294,134152,125625,1326,1433,136565,136565,1327,687,687,687,687,687,687,687,4154"
162,"682,682,107445,110426,1328,136566,183952,107218,141731,4148,110379,107216,107219,25716,121,122,12951,6515,1130,110452,110452,5254,5254,5258,5213,159380,8887,5123,102170,5051,6687,6687,6687,6687,6687"
163,"122570,122570,90,90,90,107217,107217,110378,110378,110378,110378,191970,191970,191970,162413,108530,108530,108520,108516,108516,108516,139585,191250,26947,26911,26998,26992,26438,26845,27345,28063,105458,67049,27245,27346,105648,27409,27500,27500,28188,27263"
164,"183952,183952,125624,141731,141731,4148,110378,110378,191969,1316,1316,152026,140716,140716,6992,14944,14955,56741,56741,56740"
165,"176428,7512,7512,100119,5995,5102,5097,5097,153388,153388,5109,5109,5109,10730,102137,5826,1250,5995,5995,5102,5097,5097,153387,153387,661,661,661,661,661,4140,4140,4140,4140,4140,4140,662,662,662,662,153387,153387,660,660,660,660,666,673,132751,119674,119677,10622,1511,1289,1289,109213,109213,1290,1292,108411"
166,"1292,1292,1292,1292,1319,108456,1294,49,49,49,108834,45,102,102,108821,108821,10289,10290,105993,4076,1474,162526,7350,6397,154093,8709,8709,8714,8714,8714"
167,"1437,1437,107456,107456,107454,107454,107454,107454,1313,10594,10594,4148,10598,110379,107216,91,91,107219,122574,25716,121,122,12951,6515,1130,110452,110452,110452,5254,5258,5210,5210,5210,5213,159380,8887,6046,163876,5047,8489,5120,5197,99445,188604,890,9180,148305,148305,130451,9151"
168,"132763,132763,132763,4157,100080,100080,1043,1043,678,678,675,27120,27120,7362,7362,4147,4147,1275,100110,1352,1350,10684,1348,150,150871,150871,156011,156011,37896,37896,4,156199,156199,156199,737,726,726,99088,133449,4345,133443,136476,136476,1938,1925,4083,3867,4078,99158,99158,3925,3926,3870,3918,3918,593,593,593,36511,36511,36511,36511,36511"
169,"190563,4151,177915,108833,125625,136565,136565,110427,107446,105554,105554,681,681"
170,"97947,97947,97947,48,54759,97951,97951,97951,97950,108842,82289,184108,112604,97958,77,169421,7365,1288,25685,1275,159430,10691,5717,1267,10730,5824,5829,153938,7525,7439,7436,175486,190266,190266,190266,190266,99062,99067,99067,99067,152249,39214,39194,39220,39220,175373,175373,39219,39219,39185,39185,39185,39185"
171,"1292,1292,1320,100089,108388,108386,1323,4156,107447,132763,4157,100080,100080,1043,1043,678,678,10658,672,664,664,664,664,661,4141,153928,655,650,650,650,652,652,10965,140421"
172,"123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123473,123466,106898,140715,153194,156286,168059,1490,5293,5275,159472,51470,6722,6717,99299,1382,125631,134,178,181,182,182,182,33682,183,183,4330,122739,122739,4290,4290,6782,6782,6782,1909,1911,1913,3867,4078,99158,99158,3926,3870,3918,3918,593,593,593"
173,"892,892,892,25672,25672,25672,25672,6217,6207,10539,67,67,69,37,155993,155993,183394,10291,10284,10284,89,122454,177915,108833,125625,125623,157114,107421,107421,107421,107227,107227,136565,136565,136565,136565,136565,136565,136565,136565,1327,1327,1327,1327,1327,1327,1327,1327,1327"
174,"1292,1292,100089,108388,10605,10605,108381,108379,100085,100085,100080,100080,1043,678,676,665,664,664,664,664,661,153928,655,650,650,650,652,652,652,652,652"
175,"1292,1292,1319,108411,105994,49,49,107212,157116,157266,1524,1524,1524,1524,1532,154957,108520,108516,108516,108516,139586,139586,139586,139586,101786,101782,27015,27015,110342,125562,183425,185612,27063,28049,27685"
176,"60344,1274,1269,1281,7366,78,97957,108881,1292,1319,108456,1294,51,51"
177,"1294,1294,49,39,4144,102513,100094,7365,1280,1271,1275,132760,10695,10691,5714,5719,5713,7451,7451,7451,7451,191121,6494,6494,36630,36630,36630,36630"
178,"89,122454,101,101,101,101,101,39542,110378,110378,110378,191969,1316,1316,1316,1316,1459,100092,156299,153194,168059,5293,159472,51471,5198,6325,51491,6772,6808,6808,6808,6808,6771,6777,6775,157039,157037,6329,156087,6330,6878,99286,6717,99299,1382,125631,134,178,178,181,182,182,182,33684,33682,183,183,122739,122739,122739,4290,4290,6782,6782,6782,6782,1911,1911,1913,3867,4078,99158,99158,3925,3870,3918,3918,3918,593,593,593,593,593,36510"
179,"36,36,25257,22131,32,34,121881,121881,71,72,72,72,72,25719,159250,159370,1296,1296,1296,1474,1484,1484,162526,6397,1502,159372,110395,1196,193260,116576,125639,25673,116545,116571,168345,136470,136470,947,28123,125898,125918,7317,7317,125904,125904,6696,100414,100414,6738,6738,6738,122448,161554,192740,192735,100446,100457,189692,2318,176584,100465,2130,2128,177604,189673,189673,189673,189673,189673"
180,"108976,132763,4157,100080,100080,1043,678,678,678,10658,672,665,664,664,664,661,4141,153928,185647,51532,51532,51532,51532,1335,100107,7473,7469,159445,7503,7503"
181,"112605,112605,112605,112605,112605,112605,112605,112601,112601,112601,112606,79,79,108881,1290,1292,108411,108456,1294,107213,141731,10598,110378,110378,110378,110378,1316,1316,1316,1461,140716,1573,1573,6992,6992,14955,56740"
182,"893,893,153300,595,156129,7487,992,992,992,992,34145,980,6480,141,142,108492,108491,771,771,156202,156199,156199,736,717,163135,163854,159130,159130,21613,11789,97843,11824,1817,105487,1378,108934,4127,1049,39608,1046,1046,1052,4095,4117,4026,4026,4026"
183,"159248,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,110453,1310,1310,6515,6515,110452,110452,110452,110452,6402,1005,1007,1012,10423,10466,1014,6505,6505,6505,6505,6505"
184,"93,93,90,99,99,99,191967,191967,191967,107215,121822,121822,121822,121822,121822,121822,121822,90,90,94,96,100,100,10285,105993,4076,1484,140424,1502,1502,159371,1202,137,137,178,178,181,182,182,33684,33682,183,183,122739,122739,122739,4290,4290,28122,6782,6782,6782,1911,1911,1913,3867,99158,99158,99158,3926,3870,3918,3918,593,593,593,593,593,593,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511,36511"
185,"8899,8899,8903,8906,8921,8921,8923,9939,9939,9939,9939,9939,1020,51490,51477,159511,1385,125631,135,136,125638,125638,193260,116576,125639,25244,141,141,141,142,145,145,6519,110120,7761,12455,7743,67062,153298,67052,12655,116670,116670,12419,12424,12424,12424,171362,99077,99077"
186,"108843,108843,108843,108843,108843,108843,108843,108843,108843,108843,108843,108842"
187,"152940,152940,152940,152940,6247,6248"
188,"156091,7324,100100,153194,156283,168059,168061,156297,156294,183739,51470,6714,6717,99299,99299,1382,125631,134,178,178,181,182,182,182,33682,183,183,183,122739,122739,122739,4290,4290,6782,6782,6782,1909,1911,1913,3867,4078,99158,99158,3925,3869,3918,3918,593,593,593,593,593,593"
189,"107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107456,107457,107457,82288,82288,1525,1532,154957,108529,108529,108529,1440,1444,1454,1562,1571,123576,157179,7005,5034,5034,973,962,26,156003,22372,7036,7036,19,99299,1382,125631,134,178,178,181,182,182,182,33682,183,183,183,122739,122739,122739,4290,4290,28122,6782,6782,6782,1909,1911,1913,1913,3867,99158,99158,99158,3925,3926,3870,3918,3918,593,593,593,593,593"
